Arrest_Date,Police_Department_Code,Offense_Description,Offense_Key_Code,Offense_Detailed_Description,Law_Code,Offense_Category_Code,Arrest_Borough,Arrest_Precinct,Jurisdiction_Code,Perpetrator_Age_Group,Perpetrator_Sex,Perpetrator_Race,Latitude,Longitude,Arrest_Day_of_Week,Location
2024-02-16T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,QUEENS,110,0,<18,M,HISPANIC,40.74781901221923,-73.86063683487203,Friday,"40.74781901221923, -73.86063683487203"
2024-02-02T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1700500,M,BRONX,42,0,25-44,M,BLACK,40.834196,-73.905274,Friday,"40.834196, -73.905274"
2024-02-21T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,MANHATTAN,19,0,25-44,M,BLACK,40.766896,-73.96373,Wednesday,"40.766896, -73.96373"
2024-01-29T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,109,0,18-24,M,WHITE,40.791607,-73.810745,Monday,"40.791607, -73.810745"
2024-02-16T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,9,0,45-64,M,BLACK,40.734637,-73.990328,Friday,"40.734637, -73.990328"
2024-01-29T00:00:00.000-05:00,879,"ADM.CODE,UNCLASSIFIED VIOLATIO",675,OTHER,AC 0019190,I,BROOKLYN,68,0,65+,M,WHITE,40.62370238333524,-74.00389051571055,Monday,"40.62370238333524, -74.00389051571055"
2024-01-29T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,75,2,25-44,F,BLACK,40.659044,-73.882369,Monday,"40.659044, -73.882369"
2024-02-06T00:00:00.000-05:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950500,M,QUEENS,107,0,45-64,M,HISPANIC,40.706931,-73.805544,Tuesday,"40.706931, -73.805544"
2024-07-05T00:00:00.000-04:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,BRONX,48,0,25-44,M,BLACK,40.84399739877521,-73.89751767321522,Friday,"40.84399739877521, -73.89751767321522"
2024-01-30T00:00:00.000-05:00,139,"MURDER,UNCLASSIFIED",101,OTHER,PL 1252501,F,BROOKLYN,75,0,25-44,M,BLACK,40.671404,-73.881509,Tuesday,"40.671404, -73.881509"
2024-02-04T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,QUEENS,104,1,45-64,M,BLACK,40.69993783385083,-73.91180788979794,Sunday,"40.69993783385083, -73.91180788979794"
2024-02-16T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BROOKLYN,77,0,18-24,M,BLACK,40.67518896665046,-73.93329824205912,Friday,"40.67518896665046, -73.93329824205912"
2024-06-06T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,17,0,25-44,M,HISPANIC,40.752378,-73.973274,Thursday,"40.752378, -73.973274"
2024-01-31T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,MANHATTAN,18,0,25-44,M,BLACK,40.758225,-73.977428,Wednesday,"40.758225, -73.977428"
2024-02-08T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,MANHATTAN,10,2,45-64,F,HISPANIC,40.748371,-74.001817,Thursday,"40.748371, -74.001817"
2024-02-10T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,STATEN ISLAND,121,0,25-44,F,WHITE,40.607605,-74.121046,Saturday,"40.607605, -74.121046"
2024-02-05T00:00:00.000-05:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402501,F,MANHATTAN,26,0,45-64,M,HISPANIC,40.814845,-73.956312,Monday,"40.814845, -73.956312"
2024-01-26T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,BRONX,44,0,25-44,M,BLACK,40.8309122508427,-73.92046218772795,Friday,"40.8309122508427, -73.92046218772795"
2024-07-02T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,78,0,25-44,M,HISPANIC,40.684454,-73.97775,Tuesday,"40.684454, -73.97775"
2024-07-12T00:00:00.000-04:00,862,"ALCOHOLIC BEVERAGES,PUBLIC CON",675,OTHER,AC 010125B,V,BROOKLYN,78,1,25-44,M,HISPANIC,40.67035772942524,-73.98871321711381,Friday,"40.67035772942524, -73.98871321711381"
2024-07-15T00:00:00.000-04:00,139,"MURDER,UNCLASSIFIED",101,OTHER,PL 1252501,F,BRONX,47,0,18-24,M,BLACK,40.887325,-73.847247,Monday,"40.887325, -73.847247"
2024-01-27T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,QUEENS,114,0,25-44,M,WHITE,40.76473076219805,-73.91210113975549,Saturday,"40.76473076219805, -73.91210113975549"
2024-07-14T00:00:00.000-04:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,BRONX,44,0,25-44,M,HISPANIC,40.839551,-73.923234,Sunday,"40.839551, -73.923234"
2024-02-14T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200510,F,BRONX,42,0,18-24,M,BLACK,40.839769033141515,-73.90538470475576,Wednesday,"40.839769033141515, -73.90538470475576"
2024-07-07T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,33,0,45-64,F,HISPANIC,40.840775,-73.936253,Sunday,"40.840775, -73.936253"
2024-06-04T00:00:00.000-04:00,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,OTHER,PL 145004A,M,BRONX,48,0,25-44,M,BLACK,40.856139,-73.893402,Tuesday,"40.856139, -73.893402"
2024-02-12T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,QUEENS,112,0,25-44,M,WHITE,40.730029,-73.854228,Monday,"40.730029, -73.854228"
2024-01-27T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,QUEENS,105,0,25-44,M,BLACK,40.690780108262004,-73.72727049160652,Saturday,"40.690780108262004, -73.72727049160652"
2024-02-09T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1554001,F,QUEENS,111,0,45-64,M,ASIAN,40.74256724000339,-73.77077876173561,Friday,"40.74256724000339, -73.77077876173561"
2024-06-17T00:00:00.000-04:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL05110MU,M,MANHATTAN,34,0,18-24,M,ASIAN,40.86884279179812,-73.93127811222519,Monday,"40.86884279179812, -73.93127811222519"
2024-06-06T00:00:00.000-04:00,115,RECKLESS ENDANGERMENT 2,355,OTHER,PL 1202000,M,BRONX,52,0,18-24,M,HISPANIC,40.86275507175744,-73.90107874094647,Thursday,"40.86275507175744, -73.90107874094647"
2024-02-11T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,MANHATTAN,30,0,45-64,M,BLACK,40.82705964692166,-73.95201124752543,Sunday,"40.82705964692166, -73.95201124752543"
2024-02-17T00:00:00.000-05:00,203,"TRESPASS 3, CRIMINAL",352,OTHER,PL 140100E,M,BROOKLYN,90,2,25-44,M,BLACK,40.703679,-73.938044,Saturday,"40.703679, -73.938044"
2024-07-13T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,113,0,25-44,M,BLACK,40.675161,-73.793781,Saturday,"40.675161, -73.793781"
2024-02-02T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,BRONX,40,0,45-64,M,BLACK,40.815698,-73.91923,Friday,"40.815698, -73.91923"
2024-02-18T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,MANHATTAN,25,0,25-44,M,HISPANIC,40.800896,-73.941011,Sunday,"40.800896, -73.941011"
2024-06-16T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,78,0,45-64,M,BLACK,40.684454,-73.97775,Sunday,"40.684454, -73.97775"
2024-06-21T00:00:00.000-04:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950500,M,MANHATTAN,19,0,25-44,M,BLACK,40.767547,-73.964304,Friday,"40.767547, -73.964304"
2024-01-23T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,81,1,25-44,M,BLACK,40.6788705991623,-73.92164580117114,Tuesday,"40.6788705991623, -73.92164580117114"
2024-06-29T00:00:00.000-04:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,MANHATTAN,1,0,25-44,M,WHITE,40.723628,-73.998298,Saturday,"40.723628, -73.998298"
2024-06-14T00:00:00.000-04:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,BRONX,45,0,45-64,M,HISPANIC,40.830792,-73.826946,Friday,"40.830792, -73.826946"
2024-06-25T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,68,0,45-64,M,WHITE,40.63210952512942,-74.0070218243994,Tuesday,"40.63210952512942, -74.0070218243994"
2024-01-24T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BROOKLYN,60,0,25-44,M,HISPANIC,40.58757,-73.98927,Wednesday,"40.58757, -73.98927"
2024-07-06T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,MANHATTAN,14,1,18-24,M,BLACK,40.7535327012632,-73.9945368920152,Saturday,"40.7535327012632, -73.9945368920152"
2024-01-31T00:00:00.000-05:00,419,"LARCENY,GRAND FROM PERSON,UNCL",109,THEFT,PL 1553005,F,QUEENS,110,0,18-24,M,HISPANIC,40.744981,-73.870144,Wednesday,"40.744981, -73.870144"
2024-02-07T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BROOKLYN,77,0,25-44,M,BLACK,40.674593,-73.930572,Wednesday,"40.674593, -73.930572"
2024-06-26T00:00:00.000-04:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,BROOKLYN,94,0,25-44,F,HISPANIC,40.716828,-73.962137,Wednesday,"40.716828, -73.962137"
2024-01-31T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,MANHATTAN,13,1,45-64,M,HISPANIC,40.73443438732101,-73.98990393253564,Wednesday,"40.73443438732101, -73.98990393253564"
2024-01-22T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,MANHATTAN,7,0,25-44,M,HISPANIC,40.719713,-73.987147,Monday,"40.719713, -73.987147"
2024-02-01T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,10,0,18-24,M,HISPANIC,40.743462,-74.00539,Thursday,"40.743462, -74.00539"
2024-06-22T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1601001,F,MANHATTAN,10,0,18-24,M,BLACK,40.742827,-73.998428,Saturday,"40.742827, -73.998428"
2024-02-02T00:00:00.000-05:00,681,"CHILD, ENDANGERING WELFARE",233,OTHER,PL 2601001,M,QUEENS,106,0,25-44,M,BLACK,40.682398279333,-73.8400721577516,Friday,"40.682398279333, -73.8400721577516"
2024-02-15T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BROOKLYN,60,0,25-44,M,BLACK,40.57569574543585,-73.99326128629707,Thursday,"40.57569574543585, -73.99326128629707"
2024-02-06T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,MANHATTAN,13,0,18-24,M,BLACK,40.73443438732101,-73.98990393253564,Tuesday,"40.73443438732101, -73.98990393253564"
2024-06-22T00:00:00.000-04:00,510,"CONTROLLED SUBSTANCE, INTENT T",117,DRUGS,PL 2200601,F,MANHATTAN,30,0,25-44,M,HISPANIC,40.822953,-73.95299,Saturday,"40.822953, -73.95299"
2024-02-17T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,MANHATTAN,6,1,25-44,M,HISPANIC,40.73106426291163,-74.001410780101,Saturday,"40.73106426291163, -74.001410780101"
2024-02-13T00:00:00.000-05:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403002,M,QUEENS,109,0,25-44,M,HISPANIC,40.762037,-73.827328,Tuesday,"40.762037, -73.827328"
2024-01-22T00:00:00.000-05:00,705,"FORGERY,ETC.-MISD.",358,OTHER,PL 1702000,M,MANHATTAN,25,0,25-44,M,BLACK,40.798626687758514,-73.93952048362056,Monday,"40.798626687758514, -73.93952048362056"
2024-01-29T00:00:00.000-05:00,477,THEFT OF SERVICES- CABLE TV SE,678,OTHER,PL 1651509,V,MANHATTAN,114,97,25-44,F,BLACK,40.756545,-73.953485,Monday,"40.756545, -73.953485"
2024-06-25T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,105,0,45-64,M,BLACK,40.699606,-73.738811,Tuesday,"40.699606, -73.738811"
2024-01-20T00:00:00.000-05:00,114,OBSTR BREATH/CIRCUL,344,ASSAULT,PL 1211100,M,BROOKLYN,73,0,45-64,M,BLACK,40.661495,-73.907661,Saturday,"40.661495, -73.907661"
2024-06-12T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BROOKLYN,78,0,45-64,M,BLACK,40.67035772942524,-73.98871321711381,Wednesday,"40.67035772942524, -73.98871321711381"
2024-01-27T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,MANHATTAN,5,0,45-64,M,HISPANIC,40.725431986870625,-73.9967709936638,Saturday,"40.725431986870625, -73.9967709936638"
2024-01-31T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,BRONX,45,0,25-44,M,HISPANIC,40.839316,-73.852767,Wednesday,"40.839316, -73.852767"
2024-02-13T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,42,0,18-24,F,HISPANIC,40.831508,-73.885245,Tuesday,"40.831508, -73.885245"
2024-07-03T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,47,1,25-44,F,HISPANIC,40.88357560040627,-73.86280418783778,Wednesday,"40.88357560040627, -73.86280418783778"
2024-01-24T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,MANHATTAN,33,0,25-44,M,HISPANIC,40.846803180671714,-73.93185027226312,Wednesday,"40.846803180671714, -73.93185027226312"
2024-02-07T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 155301H,F,MANHATTAN,30,0,<18,M,HISPANIC,40.828666,-73.943989,Wednesday,"40.828666, -73.943989"
2024-01-27T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,44,1,25-44,M,BLACK,40.82781161940969,-73.92592932593037,Saturday,"40.82781161940969, -73.92592932593037"
2024-06-04T00:00:00.000-04:00,273,"TAMPERING 1,CRIMINAL",121,OTHER,PL 1452000,F,MANHATTAN,1,1,45-64,M,HISPANIC,40.72062858780503,-74.00520932860381,Tuesday,"40.72062858780503, -74.00520932860381"
2024-07-12T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,QUEENS,105,0,25-44,M,HISPANIC,40.726292,-73.734762,Friday,"40.726292, -73.734762"
2024-01-28T00:00:00.000-05:00,904,"INTOXICATED DRIVING,ALCOHOL",119,OTHER,VTL11920E3,F,BRONX,44,0,25-44,M,HISPANIC,40.82683507263332,-73.92262060477175,Sunday,"40.82683507263332, -73.92262060477175"
2024-07-01T00:00:00.000-04:00,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,OTHER,PL 1450001,M,BROOKLYN,63,0,18-24,M,BLACK,40.627299,-73.922931,Monday,"40.627299, -73.922931"
2024-02-07T00:00:00.000-05:00,782,"WEAPONS, POSSESSION, ETC",236,OTHER,PL 2650101,M,STATEN ISLAND,123,0,25-44,M,WHITE,40.54281167797935,-74.17491177352129,Wednesday,"40.54281167797935, -74.17491177352129"
2024-01-23T00:00:00.000-05:00,106,ASSAULT POLICE/PEACE OFFICER,106,ASSAULT,PL 1200503,F,QUEENS,114,0,25-44,M,ASIAN,40.783659,-73.916541,Tuesday,"40.783659, -73.916541"
2024-06-28T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,BRONX,47,0,25-44,M,HISPANIC,40.873775,-73.866133,Friday,"40.873775, -73.866133"
2024-02-20T00:00:00.000-05:00,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,OTHER,PL 1702500,F,BROOKLYN,76,0,25-44,M,HISPANIC,40.68290992629559,-73.99305214802204,Tuesday,"40.68290992629559, -73.99305214802204"
2024-01-20T00:00:00.000-05:00,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,OTHER,PL 215510B,F,QUEENS,115,0,25-44,M,HISPANIC,40.7566325691504,-73.87513950341157,Saturday,"40.7566325691504, -73.87513950341157"
2024-07-01T00:00:00.000-04:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 1600500,F,BRONX,44,1,18-24,M,BLACK,40.833448,-73.918712,Monday,"40.833448, -73.918712"
2024-01-24T00:00:00.000-05:00,792,CRIMINAL POSSESSION WEAPON,118,OTHER,PL 265031B,F,BROOKLYN,73,2,<18,M,BLACK,40.667566,-73.907293,Wednesday,"40.667566, -73.907293"
2024-07-07T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,BRONX,41,0,18-24,F,BLACK,40.824255,-73.887692,Sunday,"40.824255, -73.887692"
2024-01-30T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,32,0,25-44,M,BLACK,40.828832,-73.937525,Tuesday,"40.828832, -73.937525"
2024-01-24T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,BROOKLYN,75,0,45-64,M,BLACK,40.681023,-73.870466,Wednesday,"40.681023, -73.870466"
2024-02-14T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200502,F,BRONX,43,0,25-44,F,HISPANIC,40.820946,-73.858016,Wednesday,"40.820946, -73.858016"
2024-02-22T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,QUEENS,109,0,25-44,F,HISPANIC,40.757691,-73.834115,Thursday,"40.757691, -73.834115"
2024-06-03T00:00:00.000-04:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,103,0,18-24,M,HISPANIC,40.700198,-73.791159,Monday,"40.700198, -73.791159"
2024-01-25T00:00:00.000-05:00,639,AGGRAVATED HARASSMENT 2,361,OTHER,PL 2403002,M,QUEENS,106,0,25-44,M,ASIAN,40.682389,-73.840079,Thursday,"40.682389, -73.840079"
2024-02-16T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,MANHATTAN,18,0,25-44,M,HISPANIC,40.761241,-73.994297,Friday,"40.761241, -73.994297"
2024-06-18T00:00:00.000-04:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200512,F,MANHATTAN,13,0,25-44,M,BLACK,40.734319,-73.987483,Tuesday,"40.734319, -73.987483"
2024-01-29T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,STATEN ISLAND,121,0,45-64,M,BLACK,40.623238,-74.149217,Monday,"40.623238, -74.149217"
2024-07-14T00:00:00.000-04:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,QUEENS,110,0,45-64,F,HISPANIC,40.734955,-73.874983,Sunday,"40.734955, -73.874983"
2024-02-02T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,QUEENS,106,0,18-24,M,ASIAN,40.666182,-73.806668,Friday,"40.666182, -73.806668"
2024-06-13T00:00:00.000-04:00,268,CRIMINAL MIS 2 & 3,121,OTHER,PL 1450502,F,MANHATTAN,18,0,25-44,M,BLACK,40.76539,-73.985702,Thursday,"40.76539, -73.985702"
2024-07-04T00:00:00.000-04:00,115,RECKLESS ENDANGERMENT 2,355,OTHER,PL 1202000,M,BRONX,44,0,18-24,M,HISPANIC,40.836812,-73.921299,Thursday,"40.836812, -73.921299"
2024-06-14T00:00:00.000-04:00,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OTHER,PL 1950500,M,QUEENS,114,0,18-24,M,HISPANIC,40.758787,-73.918601,Friday,"40.758787, -73.918601"
2024-02-08T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,QUEENS,103,17,18-24,M,HISPANIC,40.699795,-73.807364,Thursday,"40.699795, -73.807364"
2024-02-16T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201602,F,MANHATTAN,6,0,45-64,M,BLACK,40.73170654022224,-74.00095616452742,Friday,"40.73170654022224, -74.00095616452742"
2024-02-01T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,QUEENS,109,0,<18,M,HISPANIC,40.762037,-73.827328,Thursday,"40.762037, -73.827328"
2024-02-14T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,BROOKLYN,70,0,18-24,M,HISPANIC,40.63289796422369,-73.95774605818278,Wednesday,"40.63289796422369, -73.95774605818278"
2024-02-13T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,QUEENS,115,0,18-24,M,BLACK,40.750893,-73.872694,Tuesday,"40.750893, -73.872694"
2024-02-01T00:00:00.000-05:00,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DRUGS,PL 2200300,M,QUEENS,103,0,45-64,M,BLACK,40.70025999791232,-73.80867321594809,Thursday,"40.70025999791232, -73.80867321594809"
2024-01-25T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,STATEN ISLAND,121,0,25-44,F,WHITE,40.623238,-74.149217,Thursday,"40.623238, -74.149217"
2024-01-25T00:00:00.000-05:00,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,OTHER,VTL0511001,M,QUEENS,113,0,18-24,M,BLACK,40.66684160373758,-73.78940839883083,Thursday,"40.66684160373758, -73.78940839883083"
2024-02-03T00:00:00.000-05:00,339,"LARCENY,PETIT FROM OPEN AREAS,",341,THEFT,PL 1552500,M,BRONX,40,0,45-64,M,BLACK,40.817703,-73.915395,Saturday,"40.817703, -73.915395"
2024-02-10T00:00:00.000-05:00,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER,VTL051101A,M,BRONX,46,0,18-24,M,HISPANIC,40.856734643082476,-73.90277949333723,Saturday,"40.856734643082476, -73.90277949333723"
2024-02-19T00:00:00.000-05:00,113,"MENACING,UNCLASSIFIED",344,ASSAULT,PL 1201401,M,MANHATTAN,23,0,25-44,F,HISPANIC,40.794443,-73.94258,Monday,"40.794443, -73.94258"
2024-02-20T00:00:00.000-05:00,109,"ASSAULT 2,1,UNCLASSIFIED",106,ASSAULT,PL 1200501,F,BRONX,44,0,25-44,M,BLACK,40.837774,-73.919455,Tuesday,"40.837774, -73.919455"
2024-06-28T00:00:00.000-04:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,MANHATTAN,23,2,18-24,M,HISPANIC,40.795122,-73.944177,Friday,"40.795122, -73.944177"
2024-01-21T00:00:00.000-05:00,905,"INTOXICATED DRIVING,ALCOHOL",347,OTHER,VTL11920U2,M,QUEENS,114,11,25-44,M,HISPANIC,40.7694951184418,-73.9150241703895,Sunday,"40.7694951184418, -73.9150241703895"
2024-02-12T00:00:00.000-05:00,707,"IMPERSONATION 2, PUBLIC SERVAN",340,OTHER,PL 1902300,M,QUEENS,110,0,25-44,M,HISPANIC,40.747087,-73.889124,Monday,"40.747087, -73.889124"
2024-01-22T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,BROOKLYN,83,0,25-44,M,WHITE,40.698323,-73.917495,Monday,"40.698323, -73.917495"
2024-01-21T00:00:00.000-05:00,477,THEFT OF SERVICES- CABLE TV SE,678,OTHER,PL 1651509,V,QUEENS,103,17,25-44,M,HISPANIC,40.699795,-73.807364,Sunday,"40.699795, -73.807364"
2024-02-06T00:00:00.000-05:00,105,STRANGULATION 1ST,106,ASSAULT,PL 1211200,F,BRONX,46,0,25-44,M,HISPANIC,40.857706,-73.903197,Tuesday,"40.857706, -73.903197"
2024-02-05T00:00:00.000-05:00,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,OTHER,PL 160102A,F,BRONX,40,0,25-44,M,HISPANIC,40.810391,-73.924895,Monday,"40.810391, -73.924895"
2024-02-15T00:00:00.000-05:00,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER,PL 1651503,M,BRONX,46,1,45-64,M,BLACK,40.84945286686186,-73.90599986315169,Thursday,"40.84945286686186, -73.90599986315169"
2024-02-10T00:00:00.000-05:00,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,OTHER,PL 1402501,F,BRONX,44,0,25-44,M,HISPANIC,40.83556,-73.920794,Saturday,"40.83556, -73.920794"
2024-02-17T00:00:00.000-05:00,101,ASSAULT 3,344,ASSAULT,PL 1200001,M,MANHATTAN,34,0,25-44,M,BLACK,40.868822,-73.921934,Saturday,"40.868822, -73.921934"
2024-02-23T00:00:00.000-05:00,117,RECKLESS ENDANGERMENT 1,126,OTHER,PL 1202500,F,QUEENS,114,0,25-44,M,HISPANIC,40.7694951184418,-73.9150241703895,Friday,"40.7694951184418, -73.9150241703895"
2024-01-24T00:00:00.000-05:00,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,THEFT,PL 1553001,F,QUEENS,109,0,25-44,M,HISPANIC,40.762037,-73.827328,Wednesday,"40.762037, -73.827328"
2024-02-14T00:00:00.000-05:00,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DRUGS,PL 2201601,F,QUEENS,107,52,25-44,M,HISPANIC,40.713877,-73.815031,Wednesday,"40.713877, -73.815031"
